0, 151
1, 151
2, 151
3, 150
4, 151
5, 151
6, 151
7, 150
8, 150
9, 149
10, 149
11, 151
12, 154
13, 152
14, 155
15, 154
16, 151
17, 149
18, 151
19, 151
20, 151
21, 146
22, 149
23, 151
24, 153
25, 151
26, 151
27, 152
28, 154
29, 153
30, 151
31, 154
32, 154
33, 153
34, 153
35, 151
36, 150
37, 150
38, 151
39, 151
40, 151
41, 154
42, 155
43, 152
44, 153
45, 155
46, 153
47, 156
48, 153
49, 154
50, 153
51, 150
52, 153
53, 154
54, 154
55, 153
56, 151
57, 152
58, 151
59, 151
60, 150
61, 151
62, 150
63, 152
64, 151
65, 149
66, 148
67, 151
68, 149
69, 151
70, 151
71, 148
72, 148
73, 150
74, 147
75, 151
76, 147
77, 144
78, 144
79, 145
80, 147
81, 145
82, 144
83, 145
84, 145
85, 144
86, 144
87, 146
88, 147
89, 145
90, 143
91, 145
92, 144
93, 141
94, 141
95, 143
96, 144
97, 144
98, 141
99, 133
100, 124
101, 124
102, 129
103, 140
104, 141
105, 139
106, 141
107, 141
108, 138
109, 140
110, 133
111, 134
112, 138
113, 136
114, 135
115, 135
116, 139
117, 139
118, 138
119, 134
120, 139
121, 143
122, 143
123, 137
124, 119
125, 93
126, 82
127, 85
128, 109
129, 114
130, 127
131, 136
132, 138
133, 137
134, 142
135, 142
136, 147
137, 147
138, 145
139, 145
140, 144
141, 144
142, 144
143, 144
144, 144
145, 143
146, 143
147, 144
148, 145
149, 149
150, 144
151, 146
152, 145
153, 146
154, 151
155, 150
156, 152
157, 151
158, 151
159, 152
160, 156
161, 154
162, 159
163, 155
164, 155
165, 154
166, 152
167, 152
168, 156
169, 156
170, 155
171, 151
172, 152
173, 156
174, 152
175, 150
176, 154
177, 157
178, 155
179, 154
180, 155
181, 153
182, 156
183, 157
184, 159
185, 160
186, 160
187, 161
188, 159
189, 157
190, 161
191, 162
192, 164
193, 161
194, 160
195, 162
196, 161
197, 161
198, 159
199, 162
200, 163
201, 169
202, 166
203, 169
204, 170
205, 165
206, 171
207, 172
208, 173
209, 171
210, 173
211, 174
212, 174
213, 178
214, 181
215, 179
216, 177
217, 178
218, 178
219, 175
220, 173
221, 178
222, 176
223, 175
224, 176
225, 173
226, 167
227, 164
228, 161
229, 156
230, 155
231, 156
232, 157
233, 153
234, 142
235, 129
236, 120
237, 114
238, 107
239, 93
240, 87
241, 85
242, 96
243, 90
244, 85
245, 82
246, 76
247, 66
248, 64
249, 64
250, 64
251, 72
252, 76
253, 87
254, 96
255, 111
256, 118
257, 123
258, 124
259, 123
260, 173
261, 190
262, 195
263, 195
264, 197
265, 197
266, 194
267, 192
268, 191
269, 187
270, 190
271, 188
272, 190
273, 188
274, 186
275, 184
276, 186
277, 185
278, 187
279, 182
280, 184
281, 180
282, 175
283, 173
284, 173
285, 170
286, 169
287, 170
288, 171
289, 183
290, 183
291, 154
292, 125
293, 101
294, 89
295, 85
296, 98
297, 110
298, 114
299, 96
300, 74
301, 74
302, 82
303, 61
304, 53
305, 50
306, 46
307, 50
308, 53
309, 61
310, 70
311, 76
312, 103
313, 115
314, 106
315, 84
316, 70
317, 70
318, 74
319, 89
320, 122
321, 106
322, 87
323, 98
324, 107
325, 146
326, 110
327, 93
328, 80
329, 74
330, 68
331, 80
332, 89
333, 127
334, 143
335, 118
336, 120
337, 111
338, 150
339, 167
340, 166
341, 163
342, 169
343, 167
344, 158
345, 153
346, 153
347, 167
348, 178
349, 179
350, 173
351, 164
352, 164
353, 170
354, 169
355, 167
356, 173
357, 170
358, 178
359, 175
360, 183
361, 186
362, 177
363, 178
364, 175
365, 176
366, 172
367, 174
368, 182
369, 182
370, 174
371, 179
372, 190
373, 188
374, 185
375, 185
376, 187
377, 182
378, 183
379, 171
380, 162
381, 170
382, 178
383, 184
384, 185
385, 190
386, 195
387, 192
388, 187
389, 184
390, 192
391, 194
392, 194
393, 196
394, 197
395, 200
396, 200
397, 197
398, 196
399, 194
400, 199
401, 199
402, 193
403, 182
404, 180
405, 193
406, 192
407, 188
408, 192
409, 198
410, 201
411, 206
412, 208
413, 207
414, 205
415, 201
416, 195
417, 201
418, 206
419, 207
420, 206
421, 207
422, 205
423, 203
424, 190
425, 171
426, 174
427, 178
428, 190
429, 195
430, 195
431, 194
432, 199
433, 195
434, 192
435, 186
436, 199
437, 195
438, 186
439, 193
440, 198
441, 192
442, 188
443, 195
444, 192
445, 175
446, 189
447, 194
448, 187
449, 188
450, 195
451, 192
452, 188
453, 198
454, 196
455, 191
456, 198
457, 200
458, 193
459, 183
460, 145
461, 127
462, 131
463, 128
464, 128
465, 134
466, 133
467, 140
468, 139
469, 140
470, 138
471, 142
472, 137
473, 144
474, 139
475, 142
476, 138
477, 140
478, 138
479, 144
480, 141
481, 147
482, 141
483, 139
484, 142
485, 142
486, 144
487, 143
488, 138
489, 143
490, 138
491, 143
492, 144
493, 141
494, 139
495, 141
496, 141
497, 142
498, 142
499, 142
500, 140
501, 141
502, 142
503, 140
504, 143
505, 142
506, 139
507, 146
508, 146
509, 146
510, 146
511, 146
